#         time [s]      timestep [s]  temperature [T9]  density [g/cm^3]
    7.15867821E+02    7.20784281E-03    1.21177927E+00    3.50807176E+05
    7.15874880E+02    7.05934135E-03    1.21373189E+00    3.50188796E+05
    7.15881797E+02    6.91689223E-03    1.21560318E+00    3.49597185E+05
    7.15888581E+02    6.78360910E-03    1.21731533E+00    3.49054859E+05
    7.15895246E+02    6.66498747E-03    1.21899989E+00    3.48522835E+05
    7.15901796E+02    6.55061008E-03    1.22065781E+00    3.48000731E+05
    7.15908237E+02    6.44026992E-03    1.22228925E+00    3.47488402E+05
    7.15914570E+02    6.33383245E-03    1.22387646E+00    3.46990883E+05
    7.15920803E+02    6.23244411E-03    1.22544027E+00    3.46502023E+05
    7.15926937E+02    6.13448240E-03    1.22698145E+00    3.46021520E+05
    7.15932977E+02    6.03980051E-03    1.22850074E+00    3.45549084E+05
    7.15938925E+02    5.94826202E-03    1.22995433E+00    3.45097023E+05
    7.15944788E+02    5.86273535E-03    1.23136606E+00    3.44658423E+05
    7.15950570E+02    5.78145544E-03    1.23275981E+00    3.44226451E+05
    7.15956272E+02    5.70274295E-03    1.23413612E+00    3.43800890E+05
    7.15961899E+02    5.62650949E-03    1.23549555E+00    3.43381534E+05
    7.15967452E+02    5.55267329E-03    1.23674215E+00    3.42996402E+05
    7.15972939E+02    5.48725751E-03    1.23797352E+00    3.42616750E+05
    7.15978363E+02    5.42394643E-03    1.23919189E+00    3.42241890E+05
    7.15983725E+02    5.36257523E-03    1.24039766E+00    3.41871676E+05
    7.15989028E+02    5.30310100E-03    1.24159120E+00    3.41505961E+05
    7.15994274E+02    5.24548499E-03    1.24277675E+00    3.41143104E+05
    7.15999463E+02    5.18946667E-03    1.24395161E+00    3.40784164E+05
    7.16004599E+02    5.13519826E-03    1.24511527E+00    3.40429350E+05
    7.16009681E+02    5.08270437E-03    1.24626811E+00    3.40078526E+05
    7.16014713E+02    5.03196122E-03    1.24741050E+00    3.39731561E+05
    7.16019696E+02    4.98294891E-03    1.24852388E+00    3.39392922E+05
    7.16024633E+02    4.93676174E-03    1.24961202E+00    3.39061613E+05
    7.16029526E+02    4.89317519E-03    1.25069149E+00    3.38733549E+05
    7.16034377E+02    4.85123238E-03    1.25176263E+00    3.38408610E+05
    7.16039188E+02    4.81093443E-03    1.25282578E+00    3.38086678E+05
    7.16043961E+02    4.77228712E-03    1.25388127E+00    3.37767635E+05
    7.16048696E+02    4.73530070E-03    1.25490548E+00    3.37458063E+05
    7.16053397E+02    4.70134517E-03    1.25592297E+00    3.37151048E+05
    7.16058066E+02    4.66907589E-03    1.25693430E+00    3.36846417E+05
    7.16062705E+02    4.63850972E-03    1.25793981E+00    3.36544052E+05
    7.16067314E+02    4.60968118E-03    1.25893987E+00    3.36243836E+05
    7.16071897E+02    4.58263091E-03    1.25992382E+00    3.35948755E+05
    7.16076455E+02    4.55802290E-03    1.26085820E+00    3.35668206E+05
    7.16080993E+02    4.53781757E-03    1.26178912E+00    3.35389134E+05
    7.16085513E+02    4.51955615E-03    1.26271698E+00    3.35111415E+05
    7.16090016E+02    4.50331902E-03    1.26364218E+00    3.34834923E+05
    7.16094505E+02    4.48919788E-03    1.26456516E+00    3.34559525E+05
    7.16098982E+02    4.47729556E-03    1.26548636E+00    3.34285083E+05
    7.16103450E+02    4.46772691E-03    1.26642112E+00    3.34005698E+05
    7.16107910E+02    4.45978725E-03    1.26735497E+00    3.33727019E+05
    7.16112364E+02    4.45442873E-03    1.26828839E+00    3.33448907E+05
    7.16116816E+02    4.45180917E-03    1.26922194E+00    3.33171190E+05
    7.16121268E+02    4.45209995E-03    1.27015624E+00    3.32893686E+05
    7.16125724E+02    4.45549177E-03    1.27109194E+00    3.32616202E+05
    7.16130186E+02    4.46219698E-03    1.27201502E+00    3.32342193E+05
    7.16134659E+02    4.47336608E-03    1.27294011E+00    3.32067965E+05
    7.16139148E+02    4.48845896E-03    1.27386899E+00    3.31793041E+05
    7.16143655E+02    4.50772006E-03    1.27480255E+00    3.31517165E+05
    7.16148187E+02    4.53148882E-03    1.27574171E+00    3.31240066E+05
    7.16152747E+02    4.56014505E-03    1.27668751E+00    3.30961449E+05
    7.16157341E+02    4.59411378E-03    1.27762592E+00    3.30683864E+05
    7.16161976E+02    4.63496369E-03    1.27857248E+00    3.30404216E+05
    7.16166658E+02    4.68230958E-03    1.27952941E+00    3.30121951E+05
    7.16171395E+02    4.73670762E-03    1.28049820E+00    3.29836653E+05
    7.16176194E+02    4.79885108E-03    1.28148044E+00    3.29547862E+05
    7.16181064E+02    4.86951805E-03    1.28246734E+00    3.29258124E+05
    7.16186014E+02    4.95048369E-03    1.28343291E+00    3.28974902E+05
    7.16191059E+02    5.04542320E-03    1.28441775E+00    3.28686499E+05
    7.16196212E+02    5.15260523E-03    1.28542429E+00    3.28392230E+05
    7.16201485E+02    5.27339396E-03    1.28645525E+00    3.28091335E+05
    7.16206895E+02    5.40932039E-03    1.28751364E+00    3.27782971E+05
    7.16212457E+02    5.56208196E-03    1.28861981E+00    3.27459828E+05
    7.16218188E+02    5.73146516E-03    1.28976500E+00    3.27125549E+05
    7.16224109E+02    5.92041492E-03    1.29094902E+00    3.26780609E+05
    7.16230240E+02    6.13132605E-03    1.29217636E+00    3.26423764E+05
    7.16236606E+02    6.36614944E-03    1.29344764E+00    3.26054587E+05
    7.16243234E+02    6.62749183E-03    1.29475914E+00    3.25673544E+05
    7.16250153E+02    6.91902529E-03    1.29612976E+00    3.25276215E+05
    7.16263237E+02    1.30840970E-02    1.29872139E+00    3.24527034E+05
    7.16276596E+02    1.33587500E-02    1.30133158E+00    3.23772273E+05
    7.16290106E+02    1.35099816E-02    1.30396570E+00    3.23013723E+05
    7.16303717E+02    1.36118262E-02    1.30650113E+00    3.22284754E+05
    7.16317684E+02    1.39662521E-02    1.30911014E+00    3.21537648E+05
    7.16331764E+02    1.40803971E-02    1.31179359E+00    3.20769252E+05
    7.16345855E+02    1.40905568E-02    1.31447830E+00    3.20003676E+05
    7.16360075E+02    1.42203030E-02    1.31715209E+00    3.19243103E+05
    7.16374519E+02    1.44443580E-02    1.31986063E+00    3.18475734E+05
    7.16389150E+02    1.46310921E-02    1.32256908E+00    3.17710789E+05
    7.16404039E+02    1.48889424E-02    1.32526964E+00    3.16950410E+05
    7.16419252E+02    1.52130950E-02    1.32794267E+00    3.16199494E+05
    7.16434850E+02    1.55972758E-02    1.33071444E+00    3.15423225E+05
    7.16450505E+02    1.56552270E-02    1.33352198E+00    3.14639700E+05
    7.16466208E+02    1.57029859E-02    1.33628661E+00    3.13871042E+05
    7.16482162E+02    1.59541349E-02    1.33908095E+00    3.13097153E+05
    7.16498308E+02    1.61461887E-02    1.34185454E+00    3.12330128E+05
    7.16514756E+02    1.64473627E-02    1.34460597E+00    3.11572102E+05
    7.16531588E+02    1.68328599E-02    1.34733601E+00    3.10822672E+05
    7.16548871E+02    1.72829474E-02    1.35016924E+00    3.10048770E+05
    7.16566307E+02    1.74357921E-02    1.35301981E+00    3.09273421E+05
    7.16583980E+02    1.76729120E-02    1.35585390E+00    3.08504938E+05
    7.16602048E+02    1.80679546E-02    1.35870254E+00    3.07737495E+05
    7.16620504E+02    1.84556662E-02    1.36155023E+00    3.06974289E+05
    7.16638980E+02    1.84758779E-02    1.36426215E+00    3.06250407E+05
    7.16657664E+02    1.86841645E-02    1.36702279E+00    3.05516607E+05
    7.16676244E+02    1.85803421E-02    1.36975467E+00    3.04793846E+05
    7.16694763E+02    1.85191306E-02    1.37242307E+00    3.04091579E+05
    7.16713339E+02    1.85756507E-02    1.37503616E+00    3.03409594E+05
    7.16732027E+02    1.86886043E-02    1.37759017E+00    3.02746541E+05
    7.16750878E+02    1.88510560E-02    1.38006159E+00    3.02107801E+05
    7.16769984E+02    1.91056531E-02    1.38257832E+00    3.01461992E+05
    7.16789113E+02    1.91289532E-02    1.38506349E+00    3.00828046E+05
    7.16808352E+02    1.92393964E-02    1.38751761E+00    3.00205767E+05
    7.16827756E+02    1.94030465E-02    1.38992450E+00    2.99600525E+05
    7.16847398E+02    1.96427306E-02    1.39225421E+00    2.99019572E+05
    7.16867397E+02    1.99988835E-02    1.39457710E+00    2.98444522E+05
    7.16887658E+02    2.02605878E-02    1.39693373E+00    2.97865332E+05
    7.16908069E+02    2.04107793E-02    1.39924334E+00    2.97302071E+05
    7.16928784E+02    2.07152398E-02    1.40149065E+00    2.96760087E+05
    7.16949918E+02    2.11339911E-02    1.40372634E+00    2.96225388E+05
    7.16971417E+02    2.14995410E-02    1.40600292E+00    2.95682959E+05
    7.16993162E+02    2.17444656E-02    1.40824143E+00    2.95160193E+05
    7.17015161E+02    2.19991176E-02    1.41044914E+00    2.94647241E+05
    7.17037448E+02    2.22873689E-02    1.41258976E+00    2.94154436E+05
    7.17060079E+02    2.26308262E-02    1.41470290E+00    2.93673971E+05
    7.17083100E+02    2.30212416E-02    1.41685111E+00    2.93192484E+05
    7.17106207E+02    2.31065507E-02    1.41894797E+00    2.92726966E+05
    7.17129063E+02    2.28558183E-02    1.42096448E+00    2.92282751E+05
    7.17151719E+02    2.26560742E-02    1.42286136E+00    2.91874294E+05
    7.17174246E+02    2.25268202E-02    1.42472549E+00    2.91476565E+05
    7.17196675E+02    2.24295486E-02    1.42656935E+00    2.91087726E+05
    7.17219036E+02    2.23608948E-02    1.42836710E+00    2.90716167E+05
    7.17241372E+02    2.23360176E-02    1.43011269E+00    2.90357150E+05
    7.17263731E+02    2.23592638E-02    1.43176494E+00    2.90027379E+05
    7.17286188E+02    2.24571827E-02    1.43341911E+00    2.89700421E+05
    7.17308772E+02    2.25834696E-02    1.43506367E+00    2.89379731E+05
    7.17331521E+02    2.27487174E-02    1.43668381E+00    2.89069709E+05
    7.17354487E+02    2.29664599E-02    1.43827246E+00    2.88771961E+05
    7.17377734E+02    2.32469799E-02    1.43979182E+00    2.88491338E+05
    7.17401355E+02    2.36208796E-02    1.44134766E+00    2.88210084E+05
    7.17425385E+02    2.40301683E-02    1.44289098E+00    2.87937324E+05
    7.17449901E+02    2.45158289E-02    1.44442916E+00    2.87672533E+05
    7.17474985E+02    2.50836629E-02    1.44592888E+00    2.87420117E+05
    7.17500757E+02    2.57725196E-02    1.44742780E+00    2.87173932E+05
    7.17527326E+02    2.65692678E-02    1.44896163E+00    2.86930555E+05
    7.17554786E+02    2.74600236E-02    1.45050025E+00    2.86695631E+05
    7.17583278E+02    2.84920123E-02    1.45202271E+00    2.86471341E+05
    7.17612991E+02    2.97127518E-02    1.45355161E+00    2.86254269E+05
    7.17644121E+02    3.11295500E-02    1.45513299E+00    2.86043350E+05
    7.17676840E+02    3.27196672E-02    1.45672598E+00    2.85839274E+05
    7.17711412E+02    3.45711887E-02    1.45829927E+00    2.85654265E+05
    7.17747650E+02    3.62387398E-02    1.45991645E+00    2.85482325E+05
    7.17784563E+02    3.69124684E-02    1.46149483E+00    2.85329619E+05
    7.17822265E+02    3.77026665E-02    1.46297359E+00    2.85204898E+05
    7.17860894E+02    3.86287383E-02    1.46444930E+00    2.85103245E+05
    7.17900604E+02    3.97098635E-02    1.46584967E+00    2.85028335E+05
    7.17941577E+02    4.09729698E-02    1.46723636E+00    2.84981107E+05
    7.17984026E+02    4.24490877E-02    1.46856537E+00    2.84964898E+05
    7.18028206E+02    4.41796827E-02    1.46982687E+00    2.84983923E+05
    7.18074428E+02    4.62217722E-02    1.47105814E+00    2.85044373E+05
    7.18123073E+02    4.86458259E-02    1.47219716E+00    2.85147123E+05
    7.18174627E+02    5.15533270E-02    1.47328909E+00    2.85307134E+05
    7.18229706E+02    5.50795389E-02    1.47427843E+00    2.85528133E+05
    7.18289129E+02    5.94227009E-02    1.47518504E+00    2.85832138E+05
    7.18354000E+02    6.48708949E-02    1.47593740E+00    2.86232803E+05
    7.18425886E+02    7.18862234E-02    1.47652609E+00    2.86766514E+05
    7.18502238E+02    7.63523422E-02    1.47685970E+00    2.87431426E+05
    7.18582476E+02    8.02376228E-02    1.47688228E+00    2.88236091E+05
    7.18666930E+02    8.44539201E-02    1.47656486E+00    2.89200323E+05
    7.18755961E+02    8.90310137E-02    1.47586038E+00    2.90348426E+05
    7.18849519E+02    9.35578747E-02    1.47472084E+00    2.91691659E+05
    7.18941818E+02    9.22990514E-02    1.47322252E+00    2.93135642E+05
    7.19032998E+02    9.11796018E-02    1.47138003E+00    2.94694203E+05
    7.19122614E+02    8.96163937E-02    1.46924541E+00    2.96334694E+05
    7.19210970E+02    8.83555785E-02    1.46684456E+00    2.98056155E+05
    7.19295984E+02    8.50139924E-02    1.46426270E+00    2.99804495E+05
    7.19376732E+02    8.07484629E-02    1.46156760E+00    3.01557944E+05
    7.19453726E+02    7.69942971E-02    1.45880799E+00    3.03290352E+05
    7.19527761E+02    7.40342829E-02    1.45600564E+00    3.05006728E+05
    7.19599404E+02    7.16430929E-02    1.45311375E+00    3.06732966E+05
    7.19668525E+02    6.91215557E-02    1.45021039E+00    3.08440064E+05
    7.19735842E+02    6.73170107E-02    1.44727917E+00    3.10133635E+05
    7.19801591E+02    6.57487118E-02    1.44427777E+00    3.11845517E+05
    7.19865538E+02    6.39469848E-02    1.44131532E+00    3.13518566E+05
    7.19928582E+02    6.30440495E-02    1.43832584E+00    3.15193522E+05
    7.19990614E+02    6.20319098E-02    1.43525921E+00    3.16892442E+05
    7.20051243E+02    6.06296227E-02    1.43225764E+00    3.18548810E+05
    7.20111459E+02    6.02159823E-02    1.42918691E+00    3.20233859E+05
    7.20170716E+02    5.92568006E-02    1.42615021E+00    3.21893392E+05
    7.20229612E+02    5.88959153E-02    1.42308249E+00    3.23563451E+05
    7.20287698E+02    5.80856971E-02    1.42001262E+00    3.25223654E+05
    7.20344679E+02    5.69814286E-02    1.41700719E+00    3.26854082E+05
    7.20401041E+02    5.63614365E-02    1.41397400E+00    3.28490330E+05
    7.20456488E+02    5.54472675E-02    1.41101430E+00    3.30087682E+05
    7.20511717E+02    5.52293430E-02    1.40802422E+00    3.31705054E+05
    7.20566383E+02    5.46658094E-02    1.40508825E+00    3.33284714E+05
    7.20621092E+02    5.47083666E-02    1.40211386E+00    3.34891815E+05
    7.20675481E+02    5.43890545E-02    1.39920221E+00    3.36467390E+05
    7.20730288E+02    5.48070509E-02    1.39622318E+00    3.38076652E+05
    7.20784919E+02    5.46317067E-02    1.39331844E+00    3.39655009E+05
    7.20840333E+02    5.54132341E-02    1.39033582E+00    3.41276450E+05
    7.20894399E+02    5.40668487E-02    1.38748591E+00    3.42827177E+05
    7.20947838E+02    5.34386983E-02    1.38464445E+00    3.44381160E+05
    7.21000226E+02    5.23874633E-02    1.38193099E+00    3.45872413E+05
    7.21052373E+02    5.21469696E-02    1.37919597E+00    3.47373362E+05
    7.21103673E+02    5.13004782E-02    1.37658530E+00    3.48816289E+05
    7.21155010E+02    5.13367925E-02    1.37394377E+00    3.50280292E+05
    7.21205725E+02    5.07153924E-02    1.37141638E+00    3.51687637E+05
    7.21256697E+02    5.09718018E-02    1.36885502E+00    3.53123118E+05
    7.21307265E+02    5.05684125E-02    1.36638836E+00    3.54507035E+05
    7.21358215E+02    5.09499949E-02    1.36387863E+00    3.55919330E+05
    7.21408883E+02    5.06675809E-02    1.36145931E+00    3.57290285E+05
    7.21460082E+02    5.11992466E-02    1.35901817E+00    3.58683012E+05
    7.21511356E+02    5.12739932E-02    1.35661798E+00    3.60055500E+05
    7.21563080E+02    5.17235511E-02    1.35422431E+00    3.61431583E+05
    7.21615205E+02    5.21252481E-02    1.35184764E+00    3.62807360E+05
    7.21667859E+02    5.26544384E-02    1.34948284E+00    3.64181819E+05
    7.21721143E+02    5.32831149E-02    1.34711092E+00    3.65567717E+05
    7.21774995E+02    5.38526184E-02    1.34476418E+00    3.66945195E+05
    7.21829771E+02    5.47757173E-02    1.34242650E+00    3.68325663E+05
    7.21885591E+02    5.58201532E-02    1.34003398E+00    3.69747822E+05
    7.21941963E+02    5.63722263E-02    1.33768921E+00    3.71145046E+05
    7.21999769E+02    5.78056068E-02    1.33527383E+00    3.72592542E+05
    7.22058349E+02    5.85803743E-02    1.33290307E+00    3.74021171E+05
    7.22118683E+02    6.03337991E-02    1.33045386E+00    3.75504735E+05
    7.22180100E+02    6.14167247E-02    1.32802711E+00    3.76977485E+05
    7.22243511E+02    6.34112649E-02    1.32553179E+00    3.78502191E+05
    7.22308206E+02    6.46951187E-02    1.32301814E+00    3.80042868E+05
    7.22371529E+02    6.33228617E-02    1.32060533E+00    3.81526852E+05
    7.22433780E+02    6.22506906E-02    1.31822053E+00    3.83001221E+05
    7.22494997E+02    6.12172653E-02    1.31594002E+00    3.84418814E+05
    7.22555552E+02    6.05551087E-02    1.31366154E+00    3.85835022E+05
    7.22615430E+02    5.98777908E-02    1.31145907E+00    3.87206387E+05
    7.22674940E+02    5.95104870E-02    1.30925634E+00    3.88579139E+05
    7.22734116E+02    5.91758349E-02    1.30710564E+00    3.89928551E+05
    7.22793214E+02    5.90978102E-02    1.30495742E+00    3.91274281E+05
    7.22852337E+02    5.91228400E-02    1.30280758E+00    3.92621877E+05
    7.22911619E+02    5.92824094E-02    1.30069010E+00    3.93952374E+05
    7.22971340E+02    5.97205064E-02    1.29852806E+00    3.95308258E+05
    7.23031548E+02    6.02084458E-02    1.29638335E+00    3.96657673E+05
    7.23092564E+02    6.10156499E-02    1.29420609E+00    3.98028926E+05
    7.23154569E+02    6.20053487E-02    1.29198321E+00    3.99423439E+05
    7.23217786E+02    6.32163120E-02    1.28974802E+00    4.00832697E+05
    7.23282609E+02    6.48230802E-02    1.28742494E+00    4.02295949E+05
    7.23349258E+02    6.66490286E-02    1.28507074E+00    4.03777789E+05
    7.23418283E+02    6.90254996E-02    1.28261592E+00    4.05317659E+05
    7.23490106E+02    7.18229742E-02    1.28005650E+00    4.06927347E+05
    7.23565311E+02    7.52046274E-02    1.27740004E+00    4.08596872E+05
    7.23644751E+02    7.94405040E-02    1.27457714E+00    4.10363988E+05
    7.23729304E+02    8.45525073E-02    1.27155500E+00    4.12262311E+05
    7.23820102E+02    9.07978560E-02    1.26833926E+00    4.14276252E+05
    7.23918912E+02    9.88104623E-02    1.26481498E+00    4.16477107E+05
    7.24027740E+02    1.08827501E-01    1.26094118E+00    4.18899317E+05
    7.24145859E+02    1.18119358E-01    1.25673232E+00    4.21522612E+05
    7.24263211E+02    1.17351836E-01    1.25256296E+00    4.24124555E+05
    7.24380632E+02    1.17421300E-01    1.24839127E+00    4.26725409E+05
    7.24498054E+02    1.17421564E-01    1.24421582E+00    4.29325178E+05
    7.24615503E+02    1.17448866E-01    1.24005074E+00    4.31920656E+05
    7.24733509E+02    1.18006689E-01    1.23587517E+00    4.34522916E+05
    7.24838263E+02    1.04754205E-01    1.23219250E+00    4.36819258E+05
    7.24943437E+02    1.05173966E-01    1.22850711E+00    4.39121019E+05
    7.25049381E+02    1.05943481E-01    1.22482466E+00    4.41425900E+05
    7.25156417E+02    1.07036100E-01    1.22112001E+00    4.43742531E+05
    7.25264588E+02    1.08171496E-01    1.21740855E+00    4.46073339E+05
    7.25374127E+02    1.09538122E-01    1.21368302E+00    4.48417192E+05
    7.25485211E+02    1.11084066E-01    1.20994200E+00    4.50778229E+05
    7.25598027E+02    1.12816358E-01    1.20618235E+00    4.53158075E+05
    7.25712753E+02    1.14725570E-01    1.20240883E+00    4.55557466E+05
    7.25829651E+02    1.16898134E-01    1.19860954E+00    4.57979076E+05
    7.25948885E+02    1.19234538E-01    1.19480170E+00    4.60418905E+05
    7.26070859E+02    1.21973483E-01    1.19097568E+00    4.62882205E+05
    7.26195926E+02    1.25067296E-01    1.18710331E+00    4.65388651E+05
    7.26324134E+02    1.28207903E-01    1.18320441E+00    4.67927180E+05
    7.26455786E+02    1.31651699E-01    1.17928635E+00    4.70500814E+05
    7.26591352E+02    1.35566601E-01    1.17532895E+00    4.73112470E+05
    7.26731143E+02    1.39790510E-01    1.17137887E+00    4.75743454E+05
    7.26876157E+02    1.45014508E-01    1.16735002E+00    4.78448553E+05
    7.27026407E+02    1.50249913E-01    1.16330665E+00    4.81184956E+05
    7.27182783E+02    1.56375815E-01    1.15919232E+00    4.83998039E+05
    7.27345568E+02    1.62785217E-01    1.15504702E+00    4.86858351E+05
    7.27515706E+02    1.70137794E-01    1.15085050E+00    4.89794490E+05
    7.27694067E+02    1.78361267E-01    1.14659762E+00    4.92796863E+05
    7.27877827E+02    1.83759452E-01    1.14237352E+00    4.95824046E+05
    7.28066145E+02    1.88318528E-01    1.13817479E+00    4.98873085E+05
    7.28259217E+02    1.93071804E-01    1.13403939E+00    5.01911200E+05
    7.28457242E+02    1.98024595E-01    1.12994681E+00    5.04962579E+05
    7.28660430E+02    2.03188473E-01    1.12590006E+00    5.08024036E+05
    7.28869003E+02    2.08572405E-01    1.12188548E+00    5.11099887E+05
    7.29055992E+02    1.86989087E-01    1.11840494E+00    5.13797659E+05
    7.29247162E+02    1.91170529E-01    1.11494464E+00    5.16515648E+05
    7.29442655E+02    1.95493305E-01    1.11150746E+00    5.19247143E+05
    7.29642644E+02    1.99988838E-01    1.10810013E+00    5.21988620E+05
    7.29847303E+02    2.04659184E-01    1.10469577E+00    5.24751194E+05
    7.30056828E+02    2.09524449E-01    1.10130391E+00    5.27535694E+05
    7.30271408E+02    2.14580334E-01    1.09790942E+00    5.30349195E+05
    7.30491253E+02    2.19844979E-01    1.09451050E+00    5.33192287E+05
    7.30716577E+02    2.25323877E-01    1.09109439E+00    5.36069577E+05
    7.30947610E+02    2.31032498E-01    1.08767128E+00    5.38981698E+05
    7.31184581E+02    2.36970949E-01    1.08421360E+00    5.41941395E+05
    7.31427751E+02    2.43170155E-01    1.08071470E+00    5.44951160E+05
    7.31677386E+02    2.49635613E-01    1.07719117E+00    5.48003863E+05
    7.31913207E+02    2.35820358E-01    1.07390671E+00    5.50864622E+05
    7.32155266E+02    2.42059372E-01    1.07055894E+00    5.53783689E+05
    7.32403813E+02    2.48547398E-01    1.06716032E+00    5.56765745E+05
    7.32659126E+02    2.55313009E-01    1.06372270E+00    5.59791054E+05
    7.32921485E+02    2.62358477E-01    1.06020483E+00    5.62894992E+05
    7.33191344E+02    2.69859497E-01    1.05662874E+00    5.66057518E+05
    7.33469050E+02    2.77705118E-01    1.05296266E+00    5.69301191E+05
    7.33755106E+02    2.86056834E-01    1.04923639E+00    5.72613226E+05
    7.34049871E+02    2.94764575E-01    1.04541837E+00    5.76002614E+05
    7.34353922E+02    3.04051402E-01    1.04151593E+00    5.79487119E+05
    7.34667772E+02    3.13849433E-01    1.03752221E+00    5.83047233E+05
    7.34992031E+02    3.24259382E-01    1.03342923E+00    5.86705124E+05
    7.35327368E+02    3.35336521E-01    1.02923424E+00    5.90459605E+05
    7.35674501E+02    3.47133708E-01    1.02494071E+00    5.94316114E+05
    7.36034170E+02    3.59668874E-01    1.02054834E+00    5.98273663E+05
    7.36407198E+02    3.73028099E-01    1.01604313E+00    6.02339932E+05
    7.36669644E+02    2.62446106E-01    1.01291548E+00    6.05169551E+05
    7.36933909E+02    2.64264846E-01    1.00979069E+00    6.08003561E+05
    7.37202039E+02    2.68129591E-01    1.00665206E+00    6.10856890E+05
    7.37474526E+02    2.72487531E-01    1.00350506E+00    6.13724878E+05
    7.37751759E+02    2.77232121E-01    1.00034646E+00    6.16619148E+05
    7.38024877E+02    2.73118631E-01    9.96184662E-01    6.20049741E+05
    7.38296340E+02    2.71463165E-01    9.92114790E-01    6.23419510E+05
    7.38565458E+02    2.69117516E-01    9.88248972E-01    6.26667548E+05
    7.38831597E+02    2.66139001E-01    9.84588885E-01    6.29789829E+05
    7.39101648E+02    2.70050882E-01    9.81008726E-01    6.32874421E+05
    7.39376695E+02    2.75047369E-01    9.77506219E-01    6.35933722E+05
    7.39657471E+02    2.80775523E-01    9.74052772E-01    6.38981849E+05
    7.39944334E+02    2.86863202E-01    9.70628309E-01    6.42040023E+05
    7.40237439E+02    2.93105421E-01    9.67250850E-01    6.45088467E+05
    7.40497836E+02    2.60396486E-01    9.64340233E-01    6.47740061E+05
    7.40764022E+02    2.66185811E-01    9.61430540E-01    6.50411359E+05
    7.41036462E+02    2.72440501E-01    9.58537010E-01    6.53094157E+05
    7.41311360E+02    2.74898095E-01    9.55682278E-01    6.55765481E+05
    7.41594394E+02    2.83034233E-01    9.52822892E-01    6.58455082E+05
    7.41854485E+02    2.60090539E-01    9.50246980E-01    6.60904688E+05
    7.42120045E+02    2.65560510E-01    9.47683553E-01    6.63353409E+05
    7.42386879E+02    2.66833371E-01    9.45151881E-01    6.65791283E+05
    7.42657293E+02    2.70414286E-01    9.42647304E-01    6.68218628E+05
    7.42933680E+02    2.76386424E-01    9.40134022E-01    6.70671862E+05
    7.43216150E+02    2.82470943E-01    9.37615432E-01    6.73142511E+05
    7.43504887E+02    2.88736806E-01    9.35096826E-01    6.75634202E+05
    7.43800230E+02    2.95342652E-01    9.32570582E-01    6.78150403E+05
    7.44098373E+02    2.98142794E-01    9.30063223E-01    6.80660291E+05
    7.44402119E+02    3.03746706E-01    9.27564832E-01    6.83179550E+05
    7.44700629E+02    2.98509489E-01    9.25152249E-01    6.85624093E+05
    7.45005043E+02    3.04414062E-01    9.22739690E-01    6.88085456E+05
    7.45315967E+02    3.10923668E-01    9.20320813E-01    6.90570430E+05
    7.45633607E+02    3.17640260E-01    9.17894341E-01    6.93076113E+05
    7.45958128E+02    3.24521316E-01    9.15460776E-01    6.95603128E+05
    7.46289754E+02    3.31626216E-01    9.13020138E-01    6.98156425E+05
    7.46628753E+02    3.38998735E-01    9.10572824E-01    7.00730155E+05
    7.46975401E+02    3.46647416E-01    9.08121393E-01    7.03325600E+05
    7.47301196E+02    3.25795829E-01    9.05856678E-01    7.05740641E+05
    7.47632391E+02    3.31194976E-01    9.03596872E-01    7.08159771E+05
    7.47969758E+02    3.37366299E-01    9.01334991E-01    7.10601310E+05
    7.48306671E+02    3.36913451E-01    8.99116497E-01    7.13008273E+05
    7.48649394E+02    3.42722741E-01    8.96902264E-01    7.15426698E+05
    7.48998352E+02    3.48958148E-01    8.94692770E-01    7.17845412E+05
    7.49353834E+02    3.55482150E-01    8.92479586E-01    7.20288091E+05
    7.49715853E+02    3.62018541E-01    8.90269936E-01    7.22739093E+05
    7.50084729E+02    3.68875880E-01    8.88062627E-01    7.25206825E+05
    7.50460740E+02    3.76011823E-01    8.85859411E-01    7.27683457E+05
    7.50844207E+02    3.83466817E-01    8.83654647E-01    7.30182237E+05
    7.51235244E+02    3.91036672E-01    8.81455548E-01    7.32696184E+05
    7.51634303E+02    3.99059095E-01    8.79255110E-01    7.35231310E+05
    7.52041508E+02    4.07204731E-01    8.77059970E-01    7.37779169E+05
    7.52457301E+02    4.15792779E-01    8.74872175E-01    7.40340187E+05
    7.52882188E+02    4.24887477E-01    8.72684136E-01    7.42928741E+05
    7.53295403E+02    4.13214749E-01    8.70604294E-01    7.45406796E+05
    7.53672359E+02    3.76956506E-01    8.68750902E-01    7.47636065E+05
    7.54056328E+02    3.83968727E-01    8.66898773E-01    7.49880193E+05
    7.54447924E+02    3.91595883E-01    8.65049681E-01    7.52142228E+05
    7.54847566E+02    3.99642467E-01    8.63205655E-01    7.54417903E+05
    7.55255697E+02    4.08130309E-01    8.61365939E-01    7.56709842E+05
    7.55672719E+02    4.17021958E-01    8.59529330E-01    7.59022397E+05
    7.56098999E+02    4.26280479E-01    8.57695275E-01    7.61353628E+05
    7.56534881E+02    4.35882128E-01    8.55863030E-01    7.63704883E+05
    7.56980693E+02    4.45811481E-01    8.54038141E-01    7.66072578E+05
    7.57436920E+02    4.56226891E-01    8.52218603E-01    7.68464054E+05
    7.57903994E+02    4.67073929E-01    8.50405025E-01    7.70871967E+05
