#         time [s]      timestep [s]  temperature [T9]  density [g/cm^3]
    3.12794508E+02    1.63719276E-03    1.33032917E+00    3.95068255E+05
    3.12796134E+02    1.62583022E-03    1.33115630E+00    3.94737433E+05
    3.12797749E+02    1.61482853E-03    1.33197717E+00    3.94409123E+05
    3.12799353E+02    1.60419891E-03    1.33279105E+00    3.94083523E+05
    3.12800947E+02    1.59396268E-03    1.33359795E+00    3.93820560E+05
    3.12802531E+02    1.58387054E-03    1.33439765E+00    3.93540854E+05
    3.12804105E+02    1.57428006E-03    1.33519010E+00    3.93223906E+05
    3.12805671E+02    1.56528877E-03    1.33597514E+00    3.92909937E+05
    3.12807227E+02    1.55673864E-03    1.33675127E+00    3.92599427E+05
    3.12808776E+02    1.54867084E-03    1.33751952E+00    3.92292102E+05
    3.12810317E+02    1.54108197E-03    1.33827991E+00    3.91987963E+05
    3.12811851E+02    1.53398943E-03    1.33903250E+00    3.91686989E+05
    3.12813379E+02    1.52741179E-03    1.33977464E+00    3.91390081E+05
    3.12814900E+02    1.52141890E-03    1.34050814E+00    3.91096656E+05
    3.12816416E+02    1.51600352E-03    1.34123354E+00    3.90806519E+05
    3.12817927E+02    1.51118378E-03    1.34195042E+00    3.90519817E+05
    3.12819434E+02    1.50699929E-03    1.34265553E+00    3.90237709E+05
    3.12820938E+02    1.50354383E-03    1.34335254E+00    3.89958904E+05
    3.12822439E+02    1.50079227E-03    1.34404198E+00    3.89683195E+05
    3.12823937E+02    1.49877997E-03    1.34471873E+00    3.89412435E+05
    3.12825435E+02    1.49765078E-03    1.34538708E+00    3.89145083E+05
    3.12826932E+02    1.49738584E-03    1.34604864E+00    3.88875656E+05
    3.12828430E+02    1.49804147E-03    1.34669675E+00    3.88551520E+05
    3.12829930E+02    1.50005452E-03    1.34767440E+00    3.88265008E+05
    3.12831427E+02    1.49610636E-03    1.34893754E+00    3.88012476E+05
    3.12832914E+02    1.48697942E-03    1.34958034E+00    3.87767776E+05
    3.12834405E+02    1.49128055E-03    1.35018730E+00    3.87506275E+05
    3.12835902E+02    1.49760599E-03    1.35078443E+00    3.87207699E+05
    3.12839754E+02    3.85126440E-03    1.35253669E+00    3.86492563E+05
    3.12843886E+02    4.13215427E-03    1.35477841E+00    3.85732837E+05
    3.12848256E+02    4.37004871E-03    1.35656093E+00    3.84959627E+05
    3.12853020E+02    4.76435016E-03    1.35881421E+00    3.84111367E+05
    3.12858143E+02    5.12312414E-03    1.36134354E+00    3.83193720E+05
    3.12863603E+02    5.45993893E-03    1.36371396E+00    3.82199973E+05
    3.12869523E+02    5.91934235E-03    1.36673364E+00    3.81242956E+05
    3.12875209E+02    5.68631946E-03    1.36943207E+00    3.80226884E+05
    3.12880973E+02    5.76403458E-03    1.37199914E+00    3.79200343E+05
    3.12886865E+02    5.89214947E-03    1.37444210E+00    3.78222912E+05
    3.12892925E+02    6.05995333E-03    1.37693709E+00    3.77224807E+05
    3.12899015E+02    6.08959049E-03    1.38013802E+00    3.76229508E+05
    3.12904596E+02    5.58172134E-03    1.38268838E+00    3.75324462E+05
    3.12910410E+02    5.81362114E-03    1.38502641E+00    3.74389416E+05
    3.12916518E+02    6.10760949E-03    1.38745724E+00    3.73416851E+05
    3.12922696E+02    6.17866798E-03    1.38989123E+00    3.72443153E+05
    3.12928920E+02    6.22390795E-03    1.39231667E+00    3.71473009E+05
    3.12935192E+02    6.27179029E-03    1.39560066E+00    3.70506291E+05
    3.12940888E+02    5.69581292E-03    1.39790142E+00    3.69734448E+05
    3.12947094E+02    6.20586402E-03    1.40023350E+00    3.68806452E+05
    3.12953520E+02    6.42640834E-03    1.40261396E+00    3.67854111E+05
    3.12960039E+02    6.51861199E-03    1.40499516E+00    3.66901574E+05
    3.12966639E+02    6.60074533E-03    1.40736998E+00    3.65951697E+05
    3.12973329E+02    6.68951467E-03    1.41061153E+00    3.65003398E+05
    3.12979466E+02    6.13682624E-03    1.41288105E+00    3.64147497E+05
    3.12986153E+02    6.68677973E-03    1.41517533E+00    3.63229751E+05
    3.12993115E+02    6.96228570E-03    1.41752022E+00    3.62317697E+05
    3.13000220E+02    7.10515333E-03    1.41987121E+00    3.61451161E+05
    3.13007464E+02    7.24384289E-03    1.42283533E+00    3.60510166E+05
    3.13014344E+02    6.87987272E-03    1.42541603E+00    3.59633289E+05
    3.13021455E+02    7.11131624E-03    1.42764027E+00    3.58743679E+05
    3.13029049E+02    7.59372296E-03    1.42996951E+00    3.57812175E+05
    3.13036831E+02    7.78207397E-03    1.43244929E+00    3.56879969E+05
    3.13044663E+02    7.83253596E-03    1.43559558E+00    3.55961464E+05
    3.13052108E+02    7.44410756E-03    1.43773204E+00    3.55106846E+05
    3.13059901E+02    7.79389162E-03    1.43992095E+00    3.54231258E+05
    3.13067562E+02    7.66021540E-03    1.44203725E+00    3.53384735E+05
    3.13075096E+02    7.53444031E-03    1.44469307E+00    3.52548087E+05
    3.13082466E+02    7.37024709E-03    1.44721221E+00    3.51775443E+05
    3.13089685E+02    7.21870730E-03    1.44928711E+00    3.51049240E+05
    3.13096787E+02    7.10227144E-03    1.45136029E+00    3.50323642E+05
    3.13103776E+02    6.98856830E-03    1.45342939E+00    3.49599472E+05
    3.13110654E+02    6.87764321E-03    1.45474612E+00    3.48877539E+05
    3.13117476E+02    6.82250132E-03    1.45656224E+00    3.48231168E+05
    3.13124209E+02    6.73293895E-03    1.45862656E+00    3.47530524E+05
    3.13130838E+02    6.62913242E-03    1.46067757E+00    3.46896603E+05
    3.13137365E+02    6.52728894E-03    1.46185639E+00    3.46286077E+05
    3.13143852E+02    6.48681388E-03    1.46374804E+00    3.45675486E+05
    3.13150252E+02    6.39999588E-03    1.46576611E+00    3.45158400E+05
    3.13156557E+02    6.30507988E-03    1.46688064E+00    3.44571540E+05
    3.13162831E+02    6.27374283E-03    1.46875042E+00    3.43974773E+05
    3.13169025E+02    6.19445684E-03    1.47071553E+00    3.43471031E+05
    3.13175135E+02    6.10914843E-03    1.47182585E+00    3.42904382E+05
    3.13181218E+02    6.08293459E-03    1.47357443E+00    3.42406275E+05
    3.13187234E+02    6.01607456E-03    1.47474494E+00    3.41927427E+05
    3.13193222E+02    5.98867838E-03    1.47641678E+00    3.41374774E+05
    3.13199154E+02    5.93210945E-03    1.47767319E+00    3.40863286E+05
    3.13205058E+02    5.90394696E-03    1.47928648E+00    3.40378218E+05
    3.13210913E+02    5.85443471E-03    1.48061492E+00    3.39892411E+05
    3.13216738E+02    5.82557730E-03    1.48159103E+00    3.39463500E+05
    3.13222560E+02    5.82171755E-03    1.48315079E+00    3.39012130E+05
    3.13228343E+02    5.78297382E-03    1.48456198E+00    3.38518877E+05
    3.13234100E+02    5.75687632E-03    1.48555226E+00    3.38079003E+05
    3.13239861E+02    5.76080403E-03    1.48710206E+00    3.37624310E+05
    3.13245592E+02    5.73105719E-03    1.48855231E+00    3.37178986E+05
    3.13251302E+02    5.71012039E-03    1.48955691E+00    3.36777143E+05
    3.13257024E+02    5.72196707E-03    1.49057027E+00    3.36314735E+05
    3.13262763E+02    5.73920159E-03    1.49218573E+00    3.35862732E+05
    3.13268481E+02    5.71833881E-03    1.49361766E+00    3.35452847E+05
    3.13274193E+02    5.71202790E-03    1.49464652E+00    3.35041307E+05
    3.13279932E+02    5.73861826E-03    1.49568492E+00    3.34625953E+05
    3.13285703E+02    5.77084628E-03    1.49673337E+00    3.34206581E+05
    3.13291512E+02    5.80909591E-03    1.49858463E+00    3.33782992E+05
    3.13297303E+02    5.79107114E-03    1.49985103E+00    3.33359541E+05
    3.13303123E+02    5.82037314E-03    1.50091734E+00    3.32933037E+05
    3.13308996E+02    5.87229739E-03    1.50199465E+00    3.32502137E+05
    3.13314928E+02    5.93221658E-03    1.50308362E+00    3.32066525E+05
    3.13320929E+02    6.00076776E-03    1.50418479E+00    3.31626026E+05
    3.13327007E+02    6.07866064E-03    1.50529893E+00    3.31180349E+05
    3.13333174E+02    6.16668136E-03    1.50685327E+00    3.30729222E+05
    3.13339397E+02    6.22250554E-03    1.50856101E+00    3.30331640E+05
    3.13345663E+02    6.26592337E-03    1.50969827E+00    3.29920615E+05
    3.13352037E+02    6.37435699E-03    1.51084884E+00    3.29460416E+05
    3.13358535E+02    6.49853028E-03    1.51201375E+00    3.28994495E+05
    3.13365174E+02    6.63876756E-03    1.51319253E+00    3.28522928E+05
    3.13371971E+02    6.79686105E-03    1.51477414E+00    3.28083799E+05
    3.13378890E+02    6.91927119E-03    1.51658894E+00    3.27664331E+05
    3.13385906E+02    7.01538446E-03    1.51779102E+00    3.27183531E+05
    3.13393116E+02    7.21024536E-03    1.51900748E+00    3.26697006E+05
    3.13400549E+02    7.43327839E-03    1.52023609E+00    3.26205496E+05
    3.13408158E+02    7.60862570E-03    1.52193689E+00    3.25665599E+05
    3.13415795E+02    7.63763628E-03    1.52367847E+00    3.25128531E+05
    3.13423468E+02    7.67224046E-03    1.52486479E+00    3.24654042E+05
    3.13431362E+02    7.89426159E-03    1.52610622E+00    3.24078730E+05
    3.13439478E+02    8.11578946E-03    1.52825422E+00    3.23572785E+05
    3.13447550E+02    8.07178712E-03    1.52943717E+00    3.23025037E+05
    3.13455928E+02    8.37871972E-03    1.53130273E+00    3.22474157E+05
    3.13464396E+02    8.46822911E-03    1.53286317E+00    3.21954686E+05
    3.13473107E+02    8.71017158E-03    1.53509076E+00    3.21354573E+05
    3.13481809E+02    8.70272705E-03    1.53629620E+00    3.20781443E+05
    3.13490984E+02    9.17511263E-03    1.53808842E+00    3.20227717E+05
    3.13500413E+02    9.42823603E-03    1.53980159E+00    3.19599117E+05
    3.13510170E+02    9.75688354E-03    1.54207333E+00    3.18963297E+05
    3.13520001E+02    9.83154396E-03    1.54364115E+00    3.18339555E+05
    3.13530370E+02    1.03685889E-02    1.54560204E+00    3.17698849E+05
    3.13541092E+02    1.07218723E-02    1.54777979E+00    3.16965970E+05
    3.13552058E+02    1.09665027E-02    1.55016294E+00    3.16302133E+05
    3.13563200E+02    1.11422921E-02    1.55182412E+00    3.15552531E+05
    3.13575134E+02    1.19335469E-02    1.55440898E+00    3.14777106E+05
    3.13587130E+02    1.19960059E-02    1.55691391E+00    3.14025787E+05
    3.13599115E+02    1.19854464E-02    1.55915740E+00    3.13289684E+05
    3.13611242E+02    1.21268146E-02    1.56065242E+00    3.12471382E+05
    3.13624201E+02    1.29589599E-02    1.56358586E+00    3.11629602E+05
    3.13636880E+02    1.26783902E-02    1.56632327E+00    3.10836579E+05
    3.13649289E+02    1.24094495E-02    1.56846326E+00    3.10087615E+05
    3.13661940E+02    1.26508340E-02    1.57057208E+00    3.09270910E+05
    3.13674973E+02    1.30329286E-02    1.57351400E+00    3.08429355E+05
    3.13689222E+02    1.42487677E-02    1.57590504E+00    3.07537915E+05
    3.13704302E+02    1.50807394E-02    1.57918846E+00    3.06615031E+05
    3.13718856E+02    1.45535419E-02    1.58149387E+00    3.05668053E+05
    3.13734492E+02    1.56362514E-02    1.58457246E+00    3.04742007E+05
    3.13749919E+02    1.54267913E-02    1.58710442E+00    3.03768167E+05
    3.13766143E+02    1.62239041E-02    1.59044840E+00    3.02764933E+05
    3.13781665E+02    1.55221630E-02    1.59358975E+00    3.01769437E+05
    3.13796977E+02    1.53115575E-02    1.59609460E+00    3.00806959E+05
    3.13813331E+02    1.63547529E-02    1.59885642E+00    2.99842555E+05
    3.13830288E+02    1.69572367E-02    1.60214743E+00    2.98783658E+05
    3.13846415E+02    1.61268179E-02    1.60514646E+00    2.97783982E+05
    3.13861741E+02    1.53254219E-02    1.60796658E+00    2.96843882E+05
    3.13877225E+02    1.54838045E-02    1.61083315E+00    2.95888326E+05
    3.13892760E+02    1.55355185E-02    1.61372682E+00    2.94923752E+05
    3.13908337E+02    1.55766087E-02    1.61664573E+00    2.94005732E+05
    3.13923961E+02    1.56239465E-02    1.61959114E+00    2.93068966E+05
    3.13939375E+02    1.54142031E-02    1.62251418E+00    2.92094614E+05
    3.13954552E+02    1.51769066E-02    1.62540874E+00    2.91176825E+05
    3.13969589E+02    1.50376374E-02    1.62829266E+00    2.90268466E+05
    3.13984453E+02    1.48640378E-02    1.63115862E+00    2.89351884E+05
    3.13999126E+02    1.46723644E-02    1.63367027E+00    2.88497942E+05
    3.14014378E+02    1.52522033E-02    1.63598747E+00    2.87603267E+05
    3.14029586E+02    1.52077709E-02    1.63898460E+00    2.86704126E+05
    3.14043878E+02    1.42926673E-02    1.64182401E+00    2.85852351E+05
    3.14057921E+02    1.40422975E-02    1.64442287E+00    2.85009379E+05
    3.14072194E+02    1.42737383E-02    1.64651352E+00    2.84162797E+05
    3.14086955E+02    1.47605024E-02    1.64951301E+00    2.83345779E+05
    3.14100654E+02    1.36995111E-02    1.65221137E+00    2.82504696E+05
    3.14114245E+02    1.35908367E-02    1.65412370E+00    2.81666940E+05
    3.14128707E+02    1.44616138E-02    1.65708598E+00    2.80861229E+05
    3.14142032E+02    1.33253546E-02    1.65894911E+00    2.80022850E+05
    3.14156328E+02    1.42953618E-02    1.66194300E+00    2.79215165E+05
    3.14169334E+02    1.30059628E-02    1.66380608E+00    2.78477426E+05
    3.14183467E+02    1.41330089E-02    1.66673764E+00    2.77669814E+05
    3.14196316E+02    1.28490948E-02    1.66867355E+00    2.76930357E+05
    3.14210296E+02    1.39806216E-02    1.67155266E+00    2.76119052E+05
    3.14222968E+02    1.26713009E-02    1.67355121E+00    2.75379229E+05
    3.14236640E+02    1.36721077E-02    1.67556234E+00    2.74574781E+05
    3.14250459E+02    1.38187933E-02    1.67841061E+00    2.73756872E+05
    3.14262873E+02    1.24145751E-02    1.68045871E+00    2.73089193E+05
    3.14276156E+02    1.32828733E-02    1.68317821E+00    2.72318768E+05
    3.14288434E+02    1.22785109E-02    1.68530728E+00    2.71642155E+05
    3.14301316E+02    1.28812221E-02    1.68726444E+00    2.70893839E+05
    3.14314597E+02    1.32809365E-02    1.68929490E+00    2.70146483E+05
    3.14327831E+02    1.32346927E-02    1.69199761E+00    2.69366881E+05
    3.14339852E+02    1.20203162E-02    1.69419196E+00    2.68682496E+05
    3.14352239E+02    1.23876691E-02    1.69612049E+00    2.68007502E+05
    3.14365180E+02    1.29405393E-02    1.69814479E+00    2.67299000E+05
    3.14378064E+02    1.28845516E-02    1.70017085E+00    2.66589881E+05
    3.14390884E+02    1.28197856E-02    1.70279544E+00    2.65880695E+05
    3.14402675E+02    1.17908901E-02    1.70506879E+00    2.65225591E+05
    3.14414617E+02    1.19415967E-02    1.70697134E+00    2.64559699E+05
    3.14427178E+02    1.25610218E-02    1.70898107E+00    2.63856290E+05
    3.14440904E+02    1.37264683E-02    1.71118653E+00    2.63084392E+05
    3.14454720E+02    1.38158982E-02    1.71341367E+00    2.62304936E+05
    3.14468639E+02    1.39192977E-02    1.71566285E+00    2.61517815E+05
    3.14482677E+02    1.40378047E-02    1.71815929E+00    2.60751741E+05
    3.14496815E+02    1.41382296E-02    1.72068452E+00    2.59994067E+05
    3.14511064E+02    1.42486233E-02    1.72319277E+00    2.59241606E+05
    3.14525443E+02    1.43786163E-02    1.72568579E+00    2.58493849E+05
    3.14539974E+02    1.45316964E-02    1.72816570E+00    2.57744620E+05
    3.14554686E+02    1.47113376E-02    1.73062564E+00    2.56924478E+05
    3.14569611E+02    1.49252091E-02    1.73307252E+00    2.56108558E+05
    3.14584784E+02    1.51732650E-02    1.73552659E+00    2.55290430E+05
    3.14600241E+02    1.54566333E-02    1.73800860E+00    2.54496890E+05
    3.14616015E+02    1.57740863E-02    1.74053466E+00    2.53721365E+05
    3.14632141E+02    1.61261491E-02    1.74310597E+00    2.52864578E+05
    3.14648662E+02    1.65205152E-02    1.74572057E+00    2.51992905E+05
    3.14665620E+02    1.69583291E-02    1.74837997E+00    2.51106211E+05
    3.14683065E+02    1.74449142E-02    1.75108541E+00    2.50204259E+05
    3.14701051E+02    1.79864300E-02    1.75383681E+00    2.49287051E+05
    3.14719276E+02    1.82244779E-02    1.75657904E+00    2.48372937E+05
    3.14737364E+02    1.80880407E-02    1.75924978E+00    2.47482709E+05
    3.14755358E+02    1.79946418E-02    1.76213559E+00    2.46615458E+05
    3.14772541E+02    1.71827614E-02    1.76528402E+00    2.45795569E+05
    3.14788569E+02    1.60275618E-02    1.76749168E+00    2.44985905E+05
    3.14806215E+02    1.76467558E-02    1.76985618E+00    2.44180591E+05
    3.14823904E+02    1.76888571E-02    1.77255248E+00    2.43372183E+05
    3.14840587E+02    1.66822207E-02    1.77530386E+00    2.42588272E+05
    3.14856567E+02    1.59806954E-02    1.77736174E+00    2.41833455E+05
    3.14873822E+02    1.72548908E-02    1.77959061E+00    2.41015921E+05
    3.14890855E+02    1.70327978E-02    1.78206209E+00    2.40207192E+05
    3.14907092E+02    1.62373899E-02    1.78487323E+00    2.39434747E+05
    3.14922164E+02    1.50719780E-02    1.78686621E+00    2.38777240E+05
    3.14938658E+02    1.64933555E-02    1.78901542E+00    2.38060869E+05
    3.14955044E+02    1.63859891E-02    1.79115357E+00    2.37348667E+05
    3.14971305E+02    1.62614216E-02    1.79327727E+00    2.36640372E+05
    3.14987442E+02    1.61373297E-02    1.79538569E+00    2.35937369E+05
    3.15003465E+02    1.60222086E-02    1.79747982E+00    2.35239663E+05
    3.15019377E+02    1.59126584E-02    1.79955903E+00    2.34546617E+05
    3.15035188E+02    1.58102847E-02    1.80162294E+00    2.33912503E+05
    3.15050981E+02    1.57933588E-02    1.80368348E+00    2.33271648E+05
    3.15066665E+02    1.56837309E-02    1.80572739E+00    2.32590623E+05
    3.15082198E+02    1.55336935E-02    1.80774666E+00    2.31975396E+05
    3.15097745E+02    1.55463323E-02    1.80976481E+00    2.31370081E+05
    3.15113224E+02    1.54789468E-02    1.81177017E+00    2.30768772E+05
    3.15128633E+02    1.54089995E-02    1.81375835E+00    2.30171889E+05
    3.15143986E+02    1.53534048E-02    1.81573521E+00    2.29578972E+05
    3.15159280E+02    1.52939680E-02    1.81769825E+00    2.28990299E+05
    3.15174524E+02    1.52441421E-02    1.81909641E+00    2.28406054E+05
    3.15191062E+02    1.65382771E-02    1.82074919E+00    2.27799828E+05
    3.15207341E+02    1.62782665E-02    1.82281182E+00    2.27250059E+05
    3.15222727E+02    1.53861415E-02    1.82474676E+00    2.26675357E+05
    3.15238030E+02    1.53027363E-02    1.82644300E+00    2.26100256E+05
    3.15253802E+02    1.57723793E-02    1.82775287E+00    2.25510962E+05
    3.15270652E+02    1.68497342E-02    1.82971039E+00    2.24943388E+05
    3.15286370E+02    1.57186795E-02    1.83164160E+00    2.24428558E+05
    3.15309332E+02    2.29617100E-02    1.83429065E+00    2.23683506E+05
    3.15332178E+02    2.28455554E-02    1.83618422E+00    2.22944587E+05
    3.15355296E+02    2.31184422E-02    1.83892937E+00    2.22121129E+05
    3.15378262E+02    2.29664060E-02    1.84074382E+00    2.21402261E+05
    3.15401556E+02    2.32931917E-02    1.84329971E+00    2.20686370E+05
    3.15424769E+02    2.32138460E-02    1.84528804E+00    2.19984353E+05
    3.15448223E+02    2.34537094E-02    1.84754627E+00    2.19287134E+05
    3.15471761E+02    2.35381090E-02    1.84974880E+00    2.18637569E+05
    3.15495406E+02    2.36451735E-02    1.85167399E+00    2.18019900E+05
    3.15519321E+02    2.39147751E-02    1.85415956E+00    2.17336034E+05
    3.15543174E+02    2.38532540E-02    1.85586331E+00    2.16654555E+05
    3.15567471E+02    2.42964934E-02    1.85839558E+00    2.16040759E+05
    3.15591644E+02    2.41725993E-02    1.86032075E+00    2.15437398E+05
    3.15616108E+02    2.44641156E-02    1.86206364E+00    2.14827347E+05
    3.15640994E+02    2.48859541E-02    1.86383477E+00    2.14249285E+05
    3.15666269E+02    2.52749223E-02    1.86563016E+00    2.13679115E+05
    3.15691911E+02    2.56424648E-02    1.86744771E+00    2.13065483E+05
    3.15717921E+02    2.60102259E-02    1.86929065E+00    2.12512660E+05
    3.15744261E+02    2.63401435E-02    1.87115040E+00    2.11954800E+05
    3.15770930E+02    2.66683758E-02    1.87302977E+00    2.11392545E+05
    3.15797926E+02    2.69962156E-02    1.87493148E+00    2.10917103E+05
    3.15825215E+02    2.72889323E-02    1.87684517E+00    2.10346366E+05
    3.15852854E+02    2.76391381E-02    1.87788913E+00    2.09855364E+05
    3.15881680E+02    2.88258124E-02    1.87979172E+00    2.09351989E+05
    3.15910823E+02    2.91426938E-02    1.88181723E+00    2.08845621E+05
    3.15940215E+02    2.93927006E-02    1.88292613E+00    2.08336886E+05
    3.15970946E+02    3.07305102E-02    1.88497127E+00    2.07905737E+05
    3.16001903E+02    3.09567634E-02    1.88609967E+00    2.07380037E+05
    3.16034384E+02    3.24810345E-02    1.88815877E+00    2.06936425E+05
    3.16067176E+02    3.27923361E-02    1.88927342E+00    2.06490533E+05
    3.16101753E+02    3.45767233E-02    1.89068295E+00    2.06063275E+05
    3.16137774E+02    3.60212227E-02    1.89228447E+00    2.05686111E+05
    3.16175071E+02    3.72974070E-02    1.89352740E+00    2.05294403E+05
    3.16214545E+02    3.94733160E-02    1.89529443E+00    2.04882125E+05
    3.16253386E+02    3.88417818E-02    1.89631209E+00    2.04506309E+05
    3.16296399E+02    4.30129392E-02    1.89788253E+00    2.04167527E+05
    3.16337262E+02    4.08623057E-02    1.89951459E+00    2.03845548E+05
    3.16377459E+02    4.01970129E-02    1.90056912E+00    2.03529191E+05
    3.16420813E+02    4.33545289E-02    1.90100000E+00    2.03259326E+05
    3.16468967E+02    4.81536395E-02    1.90195647E+00    2.03008699E+05
    3.16514598E+02    4.56313091E-02    1.90313381E+00    2.02786613E+05
    3.16558962E+02    4.43639387E-02    1.90400000E+00    2.02673325E+05
    3.16605782E+02    4.68203584E-02    1.90444686E+00    2.02555302E+05
    3.16655920E+02    5.01374743E-02    1.90569007E+00    2.02430982E+05
    3.16701851E+02    4.59308692E-02    1.90600000E+00    2.02319318E+05
    3.16753913E+02    5.20621379E-02    1.90604316E+00    2.02300000E+05
    3.16809463E+02    5.55497161E-02    1.90700000E+00    2.02300000E+05
    3.16859952E+02    5.04896935E-02    1.90700000E+00    2.02343894E+05
    3.16917433E+02    5.74808550E-02    1.90700000E+00    2.02466426E+05
    3.16975133E+02    5.76998055E-02    1.90700000E+00    2.02583618E+05
    3.17033037E+02    5.79040013E-02    1.90700000E+00    2.02694856E+05
    3.17091271E+02    5.82336872E-02    1.90700000E+00    2.02899649E+05
    3.17149975E+02    5.87041117E-02    1.90695563E+00    2.03208868E+05
    3.17209307E+02    5.93326582E-02    1.90600000E+00    2.03438723E+05
    3.17263920E+02    5.46127823E-02    1.90600000E+00    2.03743353E+05
    3.17322638E+02    5.87181879E-02    1.90574911E+00    2.04075211E+05
    3.17380516E+02    5.78772197E-02    1.90500000E+00    2.04439593E+05
    3.17436283E+02    5.57673216E-02    1.90458728E+00    2.04823742E+05
    3.17493447E+02    5.71643117E-02    1.90349675E+00    2.05201177E+05
    3.17548165E+02    5.47178479E-02    1.90245590E+00    2.05617518E+05
    3.17602914E+02    5.47490767E-02    1.90200000E+00    2.06089378E+05
    3.17660728E+02    5.78134880E-02    1.90133796E+00    2.06564705E+05
    3.17718949E+02    5.82211868E-02    1.90026272E+00    2.07068495E+05
    3.17776335E+02    5.73860851E-02    1.89922192E+00    2.07588914E+05
    3.17834815E+02    5.84805869E-02    1.89818417E+00    2.08107807E+05
    3.17894844E+02    6.00281369E-02    1.89714475E+00    2.08713026E+05
    3.17956526E+02    6.16825944E-02    1.89610684E+00    2.09335799E+05
    3.18020522E+02    6.39958049E-02    1.89413436E+00    2.09959619E+05
    3.18081962E+02    6.14401874E-02    1.89310699E+00    2.10624978E+05
    3.18150465E+02    6.85031184E-02    1.89110990E+00    2.11361456E+05
    3.18217086E+02    6.66206589E-02    1.89004126E+00    2.12071064E+05
    3.18288531E+02    7.14451183E-02    1.88796721E+00    2.12826180E+05
    3.18361851E+02    7.33203360E-02    1.88676828E+00    2.13692491E+05
    3.18437446E+02    7.55944768E-02    1.88458427E+00    2.14565978E+05
    3.18515957E+02    7.85107993E-02    1.88268955E+00    2.15478954E+05
    3.18598104E+02    8.21474630E-02    1.88114767E+00    2.16482974E+05
    3.18684768E+02    8.66635555E-02    1.87884899E+00    2.17517384E+05
    3.18777281E+02    9.25127924E-02    1.87642594E+00    2.18686556E+05
    3.18877432E+02    1.00151146E-01    1.87378319E+00    2.19872063E+05
    3.18987741E+02    1.10308862E-01    1.87011742E+00    2.21284599E+05
    3.19106060E+02    1.18319489E-01    1.86729882E+00    2.22835229E+05
    3.19249414E+02    1.43354174E-01    1.86311204E+00    2.24631829E+05
    3.19391117E+02    1.41703118E-01    1.85932300E+00    2.26459573E+05
    3.19543351E+02    1.52233387E-01    1.85518580E+00    2.28532882E+05
    3.19692135E+02    1.48784505E-01    1.85120963E+00    2.30503450E+05
    3.19781112E+02    8.89764084E-02    1.84856916E+00    2.31679985E+05
    3.19946386E+02    1.65274495E-01    1.84344172E+00    2.33891695E+05
    3.20099755E+02    1.53368463E-01    1.83943646E+00    2.35935472E+05
    3.20191097E+02    9.13427266E-02    1.83654933E+00    2.37146678E+05
    3.20344533E+02    1.53435838E-01    1.83169663E+00    2.39250537E+05
    3.20512282E+02    1.67748744E-01    1.82709112E+00    2.41524889E+05
    3.20605721E+02    9.34392023E-02    1.82437599E+00    2.42811725E+05
    3.20696724E+02    9.10030930E-02    1.82145900E+00    2.44096957E+05
    3.20864600E+02    1.67875788E-01    1.81652664E+00    2.46412123E+05
    3.21040699E+02    1.76099330E-01    1.81133295E+00    2.48789577E+05
    3.21184024E+02    1.43324606E-01    1.80709073E+00    2.50804584E+05
    3.21324296E+02    1.40272092E-01    1.80292411E+00    2.52732051E+05
    3.21464054E+02    1.39757611E-01    1.79875871E+00    2.54662346E+05
    3.21602864E+02    1.38809911E-01    1.79460516E+00    2.56575676E+05
    3.21740806E+02    1.37942033E-01    1.79109628E+00    2.58440430E+05
    3.21888246E+02    1.47440416E-01    1.78701981E+00    2.60513867E+05
    3.22029843E+02    1.41596599E-01    1.78274601E+00    2.62463049E+05
    3.22165858E+02    1.36015075E-01    1.77862545E+00    2.64317468E+05
    3.22300979E+02    1.35121797E-01    1.77452401E+00    2.66163268E+05
    3.22435289E+02    1.34309122E-01    1.77043887E+00    2.68001716E+05
    3.22568776E+02    1.33487726E-01    1.76728184E+00    2.69830251E+05
    3.22716258E+02    1.47481374E-01    1.76288153E+00    2.71853084E+05
    3.22850449E+02    1.34190878E-01    1.75879302E+00    2.73687615E+05
    3.22982380E+02    1.31931551E-01    1.75482930E+00    2.75402021E+05
    3.23115264E+02    1.32883631E-01    1.75172359E+00    2.77217015E+05
    3.23261267E+02    1.46003071E-01    1.74728380E+00    2.79121136E+05
    3.23393170E+02    1.31903502E-01    1.74346040E+00    2.80904803E+05
    3.23526241E+02    1.33071106E-01    1.74025429E+00    2.82615855E+05
    3.23670403E+02    1.44161835E-01    1.73617990E+00    2.84490621E+05
    3.23805427E+02    1.35023946E-01    1.73285101E+00    2.86286889E+05
    3.23947265E+02    1.41837831E-01    1.72896150E+00    2.88087017E+05
    3.24083869E+02    1.36604361E-01    1.72556048E+00    2.89810197E+05
    3.24225768E+02    1.41898681E-01    1.72178551E+00    2.91586660E+05
    3.24364059E+02    1.38291327E-01    1.71833827E+00    2.93304559E+05
    3.24506023E+02    1.41963678E-01    1.71467074E+00    2.95051671E+05
    3.24646173E+02    1.40149927E-01    1.71165942E+00    2.96713564E+05
    3.24797680E+02    1.51506524E-01    1.70792471E+00    2.98480293E+05
    3.24942140E+02    1.44460669E-01    1.70441762E+00    3.00195112E+05
    3.25087181E+02    1.45040452E-01    1.70142406E+00    3.01839092E+05
    3.25243003E+02    1.55822633E-01    1.69826082E+00    3.03584008E+05
