#    time [s]          t9 [GK]          density [g/cc]
  9.3295300000e+02  4.4985200000e-01  1.3792500000e+06
  9.3309400000e+02  4.4967500000e-01  1.3794200000e+06
  9.3323400000e+02  4.4949800000e-01  1.3795900000e+06
  9.3337500000e+02  4.4932100000e-01  1.3797600000e+06
  9.3351600000e+02  4.4914500000e-01  1.3799400000e+06
  9.3365600000e+02  4.4897000000e-01  1.3801000000e+06
  9.3379700000e+02  4.4879500000e-01  1.3802700000e+06
  9.3393800000e+02  4.4862000000e-01  1.3804400000e+06
  9.3407800000e+02  4.4844600000e-01  1.3806000000e+06
  9.3421900000e+02  4.4827200000e-01  1.3807800000e+06
  9.3436000000e+02  4.4809900000e-01  1.3809400000e+06
  9.3450000000e+02  4.4792600000e-01  1.3811000000e+06
  9.3464100000e+02  4.4775400000e-01  1.3812700000e+06
  9.3478100000e+02  4.4758200000e-01  1.3814400000e+06
  9.3492200000e+02  4.4741100000e-01  1.3816000000e+06
  9.3506300000e+02  4.4724000000e-01  1.3817700000e+06
  9.3520300000e+02  4.4706900000e-01  1.3819300000e+06
  9.3534400000e+02  4.4689900000e-01  1.3821000000e+06
  9.3548500000e+02  4.4673000000e-01  1.3822600000e+06
  9.3562500000e+02  4.4656100000e-01  1.3824300000e+06
  9.3576600000e+02  4.4639200000e-01  1.3825900000e+06
  9.3590700000e+02  4.4622400000e-01  1.3827500000e+06
  9.3604700000e+02  4.4605600000e-01  1.3829100000e+06
  9.3618800000e+02  4.4588800000e-01  1.3830800000e+06
  9.3632800000e+02  4.4572100000e-01  1.3832300000e+06
  9.3646900000e+02  4.4555400000e-01  1.3834000000e+06
  9.3661000000e+02  4.4538800000e-01  1.3835600000e+06
  9.3675000000e+02  4.4522200000e-01  1.3837200000e+06
  9.3689100000e+02  4.4505700000e-01  1.3838800000e+06
  9.3703200000e+02  4.4489200000e-01  1.3840400000e+06
  9.3717200000e+02  4.4472700000e-01  1.3842000000e+06
  9.3731300000e+02  4.4456300000e-01  1.3843600000e+06
  9.3745400000e+02  4.4439900000e-01  1.3845200000e+06
  9.3759400000e+02  4.4423500000e-01  1.3846700000e+06
  9.3773500000e+02  4.4407200000e-01  1.3848400000e+06
  9.3787600000e+02  4.4390900000e-01  1.3849900000e+06
  9.3801600000e+02  4.4374700000e-01  1.3851500000e+06
  9.3815700000e+02  4.4358500000e-01  1.3853100000e+06
  9.3829700000e+02  4.4342300000e-01  1.3854700000e+06
  9.3843800000e+02  4.4326200000e-01  1.3856200000e+06
  9.3857900000e+02  4.4310100000e-01  1.3857800000e+06
  9.3871900000e+02  4.4294100000e-01  1.3859400000e+06
  9.3886000000e+02  4.4278000000e-01  1.3860900000e+06
  9.3900100000e+02  4.4262000000e-01  1.3862400000e+06
  9.3914100000e+02  4.4246100000e-01  1.3864000000e+06
  9.3928200000e+02  4.4230200000e-01  1.3865600000e+06
  9.3942300000e+02  4.4214300000e-01  1.3867100000e+06
  9.3956300000e+02  4.4198400000e-01  1.3868700000e+06
  9.3970400000e+02  4.4182600000e-01  1.3870200000e+06
  9.3984400000e+02  4.4166800000e-01  1.3871700000e+06
  9.4001300000e+02  4.4148200000e-01  1.3873500000e+06
  9.4018200000e+02  4.4129400000e-01  1.3875300000e+06
  9.4035100000e+02  4.4110600000e-01  1.3877200000e+06
  9.4052000000e+02  4.4091800000e-01  1.3879000000e+06
  9.4068800000e+02  4.4073100000e-01  1.3880800000e+06
  9.4085700000e+02  4.4054400000e-01  1.3882700000e+06
  9.4102600000e+02  4.4035800000e-01  1.3884500000e+06
  9.4119500000e+02  4.4017200000e-01  1.3886300000e+06
  9.4136300000e+02  4.3998600000e-01  1.3888100000e+06
  9.4153200000e+02  4.3980100000e-01  1.3889900000e+06
  9.4170100000e+02  4.3961700000e-01  1.3891800000e+06
  9.4187000000e+02  4.3943200000e-01  1.3893500000e+06
  9.4203800000e+02  4.3924900000e-01  1.3895300000e+06
  9.4220700000e+02  4.3906500000e-01  1.3897100000e+06
  9.4237600000e+02  4.3888200000e-01  1.3898900000e+06
  9.4254500000e+02  4.3870000000e-01  1.3900700000e+06
  9.4271400000e+02  4.3851700000e-01  1.3902500000e+06
  9.4288200000e+02  4.3833600000e-01  1.3904300000e+06
  9.4305100000e+02  4.3815400000e-01  1.3906000000e+06
  9.4322000000e+02  4.3797300000e-01  1.3907800000e+06
  9.4338900000e+02  4.3779200000e-01  1.3909600000e+06
  9.4355700000e+02  4.3761200000e-01  1.3911300000e+06
  9.4372600000e+02  4.3743200000e-01  1.3913100000e+06
  9.4389500000e+02  4.3725200000e-01  1.3914800000e+06
  9.4406400000e+02  4.3707300000e-01  1.3916600000e+06
  9.4423200000e+02  4.3689400000e-01  1.3918400000e+06
  9.4440100000e+02  4.3671500000e-01  1.3920100000e+06
  9.4457000000e+02  4.3653700000e-01  1.3921900000e+06
  9.4473900000e+02  4.3635900000e-01  1.3923600000e+06
  9.4490800000e+02  4.3618200000e-01  1.3925300000e+06
  9.4507600000e+02  4.3600400000e-01  1.3927000000e+06
  9.4524500000e+02  4.3582700000e-01  1.3928800000e+06
  9.4541400000e+02  4.3565100000e-01  1.3930500000e+06
  9.4558300000e+02  4.3547400000e-01  1.3932300000e+06
  9.4575100000e+02  4.3529800000e-01  1.3934000000e+06
  9.4592000000e+02  4.3512200000e-01  1.3935700000e+06
  9.4608900000e+02  4.3494700000e-01  1.3937500000e+06
  9.4625800000e+02  4.3477200000e-01  1.3939100000e+06
  9.4642600000e+02  4.3459700000e-01  1.3940900000e+06
  9.4659500000e+02  4.3442200000e-01  1.3942600000e+06
  9.4676400000e+02  4.3424800000e-01  1.3944300000e+06
  9.4693300000e+02  4.3407400000e-01  1.3946000000e+06
  9.4710100000e+02  4.3390000000e-01  1.3947700000e+06
  9.4727000000e+02  4.3372700000e-01  1.3949400000e+06
  9.4743900000e+02  4.3355300000e-01  1.3951100000e+06
  9.4760800000e+02  4.3338000000e-01  1.3952800000e+06
  9.4777700000e+02  4.3320800000e-01  1.3954500000e+06
  9.4794500000e+02  4.3303500000e-01  1.3956200000e+06
  9.4811400000e+02  4.3286300000e-01  1.3957900000e+06
  9.4828300000e+02  4.3269100000e-01  1.3959600000e+06
  9.4845200000e+02  4.3251900000e-01  1.3961200000e+06
  9.4862000000e+02  4.3234700000e-01  1.3962900000e+06
  9.4878900000e+02  4.3217600000e-01  1.3964700000e+06
  9.4895800000e+02  4.3200500000e-01  1.3966300000e+06
  9.4912700000e+02  4.3183400000e-01  1.3968000000e+06
  9.4929500000e+02  4.3166300000e-01  1.3969600000e+06
  9.4946400000e+02  4.3149300000e-01  1.3971300000e+06
  9.4963300000e+02  4.3132300000e-01  1.3973000000e+06
  9.4980200000e+02  4.3115300000e-01  1.3974700000e+06
  9.4997100000e+02  4.3098300000e-01  1.3976300000e+06
  9.5013900000e+02  4.3081300000e-01  1.3978100000e+06
  9.5030800000e+02  4.3064400000e-01  1.3979700000e+06
  9.5047700000e+02  4.3047400000e-01  1.3981300000e+06
  9.5064600000e+02  4.3030500000e-01  1.3982900000e+06
  9.5081400000e+02  4.3013600000e-01  1.3984600000e+06
  9.5098300000e+02  4.2996700000e-01  1.3986300000e+06
  9.5115200000e+02  4.2979900000e-01  1.3988000000e+06
  9.5132100000e+02  4.2963000000e-01  1.3989600000e+06
  9.5148900000e+02  4.2946200000e-01  1.3991200000e+06
  9.5165800000e+02  4.2929400000e-01  1.3992900000e+06
  9.5182700000e+02  4.2912600000e-01  1.3994500000e+06
  9.5199600000e+02  4.2895800000e-01  1.3996200000e+06
  9.5216500000e+02  4.2879100000e-01  1.3997900000e+06
  9.5233300000e+02  4.2862300000e-01  1.3999500000e+06
  9.5250200000e+02  4.2845600000e-01  1.4001200000e+06
  9.5267100000e+02  4.2828900000e-01  1.4002800000e+06
  9.5284000000e+02  4.2812200000e-01  1.4004400000e+06
  9.5300800000e+02  4.2795500000e-01  1.4006000000e+06
  9.5317700000e+02  4.2778800000e-01  1.4007700000e+06
  9.5334600000e+02  4.2762100000e-01  1.4009300000e+06
  9.5351500000e+02  4.2745500000e-01  1.4011000000e+06
  9.5368300000e+02  4.2728800000e-01  1.4012600000e+06
  9.5385200000e+02  4.2712200000e-01  1.4014200000e+06
  9.5402100000e+02  4.2695600000e-01  1.4015800000e+06
  9.5419000000e+02  4.2679000000e-01  1.4017400000e+06
  9.5435900000e+02  4.2662300000e-01  1.4019100000e+06
  9.5452700000e+02  4.2645800000e-01  1.4020700000e+06
  9.5469600000e+02  4.2629200000e-01  1.4022300000e+06
  9.5486500000e+02  4.2612600000e-01  1.4024000000e+06
  9.5503400000e+02  4.2596000000e-01  1.4025500000e+06
  9.5520200000e+02  4.2579500000e-01  1.4027200000e+06
  9.5537100000e+02  4.2562900000e-01  1.4028800000e+06
  9.5554000000e+02  4.2546400000e-01  1.4030400000e+06
  9.5570900000e+02  4.2529800000e-01  1.4032000000e+06
  9.5587700000e+02  4.2513300000e-01  1.4033700000e+06
  9.5604600000e+02  4.2496800000e-01  1.4035200000e+06
  9.5621500000e+02  4.2480300000e-01  1.4036900000e+06
  9.5638400000e+02  4.2463800000e-01  1.4038500000e+06
  9.5655200000e+02  4.2447300000e-01  1.4040100000e+06
  9.5672100000e+02  4.2430800000e-01  1.4041800000e+06
  9.5689000000e+02  4.2414300000e-01  1.4043300000e+06
  9.5705900000e+02  4.2397800000e-01  1.4045000000e+06
  9.5722800000e+02  4.2381300000e-01  1.4046600000e+06
  9.5739600000e+02  4.2364800000e-01  1.4048200000e+06
  9.5756500000e+02  4.2348300000e-01  1.4049800000e+06
  9.5773400000e+02  4.2331900000e-01  1.4051400000e+06
  9.5790300000e+02  4.2315400000e-01  1.4053000000e+06
  9.5807100000e+02  4.2298900000e-01  1.4054600000e+06
  9.5824000000e+02  4.2282500000e-01  1.4056200000e+06
  9.5840900000e+02  4.2266000000e-01  1.4057800000e+06
  9.5857800000e+02  4.2249500000e-01  1.4059400000e+06
  9.5874600000e+02  4.2233100000e-01  1.4061000000e+06
  9.5891500000e+02  4.2216600000e-01  1.4062600000e+06
  9.5908400000e+02  4.2200200000e-01  1.4064200000e+06
  9.5925300000e+02  4.2183700000e-01  1.4065800000e+06
  9.5942200000e+02  4.2167200000e-01  1.4067400000e+06
  9.5959000000e+02  4.2150800000e-01  1.4069000000e+06
  9.5975900000e+02  4.2134300000e-01  1.4070600000e+06
  9.5992800000e+02  4.2117900000e-01  1.4072200000e+06
  9.6009700000e+02  4.2101400000e-01  1.4073800000e+06
  9.6026500000e+02  4.2084900000e-01  1.4075400000e+06
  9.6043400000e+02  4.2068500000e-01  1.4077000000e+06
  9.6060300000e+02  4.2052000000e-01  1.4078600000e+06
  9.6077200000e+02  4.2035500000e-01  1.4080200000e+06
  9.6094000000e+02  4.2019100000e-01  1.4081800000e+06
  9.6110900000e+02  4.2002600000e-01  1.4083400000e+06
  9.6127800000e+02  4.1986100000e-01  1.4085000000e+06
  9.6144700000e+02  4.1969600000e-01  1.4086600000e+06
  9.6161600000e+02  4.1953100000e-01  1.4088200000e+06
  9.6178400000e+02  4.1936700000e-01  1.4089700000e+06
  9.6195300000e+02  4.1920200000e-01  1.4091400000e+06
  9.6212200000e+02  4.1903700000e-01  1.4093000000e+06
  9.6229100000e+02  4.1887100000e-01  1.4094600000e+06
  9.6245900000e+02  4.1870600000e-01  1.4096100000e+06
  9.6262800000e+02  4.1854100000e-01  1.4097800000e+06
  9.6279700000e+02  4.1837600000e-01  1.4099400000e+06
  9.6296600000e+02  4.1821100000e-01  1.4100900000e+06
  9.6313400000e+02  4.1804500000e-01  1.4102600000e+06
  9.6330300000e+02  4.1788000000e-01  1.4104200000e+06
  9.6347200000e+02  4.1771400000e-01  1.4105700000e+06
  9.6364100000e+02  4.1754900000e-01  1.4107300000e+06
  9.6380900000e+02  4.1738300000e-01  1.4108900000e+06
  9.6397800000e+02  4.1721700000e-01  1.4110500000e+06
  9.6414700000e+02  4.1705200000e-01  1.4112100000e+06
  9.6431600000e+02  4.1688600000e-01  1.4113700000e+06
  9.6448500000e+02  4.1672000000e-01  1.4115300000e+06
  9.6465300000e+02  4.1655400000e-01  1.4116900000e+06
  9.6482200000e+02  4.1638700000e-01  1.4118500000e+06
  9.6499100000e+02  4.1622100000e-01  1.4120100000e+06
  9.6516000000e+02  4.1605500000e-01  1.4121800000e+06
  9.6532800000e+02  4.1588800000e-01  1.4123300000e+06
  9.6549700000e+02  4.1572200000e-01  1.4124900000e+06
  9.6566600000e+02  4.1555500000e-01  1.4126500000e+06
  9.6583500000e+02  4.1538800000e-01  1.4128100000e+06
  9.6600300000e+02  4.1522100000e-01  1.4129600000e+06
  9.6617200000e+02  4.1505400000e-01  1.4131300000e+06
  9.6634100000e+02  4.1488700000e-01  1.4132900000e+06
  9.6651000000e+02  4.1472000000e-01  1.4134500000e+06
  9.6667900000e+02  4.1455200000e-01  1.4136100000e+06
  9.6684700000e+02  4.1438500000e-01  1.4137700000e+06
  9.6701600000e+02  4.1421700000e-01  1.4139300000e+06
  9.6718500000e+02  4.1404900000e-01  1.4141000000e+06
  9.6735400000e+02  4.1388200000e-01  1.4142500000e+06
  9.6752200000e+02  4.1371300000e-01  1.4144100000e+06
  9.6769100000e+02  4.1354500000e-01  1.4145700000e+06
  9.6786000000e+02  4.1337700000e-01  1.4147300000e+06
  9.6802900000e+02  4.1320800000e-01  1.4148900000e+06
  9.6819700000e+02  4.1304000000e-01  1.4150600000e+06
  9.6836600000e+02  4.1287100000e-01  1.4152100000e+06
  9.6853500000e+02  4.1270200000e-01  1.4153700000e+06
  9.6870400000e+02  4.1253300000e-01  1.4155400000e+06
  9.6887300000e+02  4.1236400000e-01  1.4157000000e+06
  9.6904100000e+02  4.1219400000e-01  1.4158600000e+06
  9.6921000000e+02  4.1202500000e-01  1.4160200000e+06
  9.6937900000e+02  4.1185500000e-01  1.4161800000e+06
  9.6954800000e+02  4.1168500000e-01  1.4163400000e+06
  9.6971600000e+02  4.1151500000e-01  1.4165100000e+06
  9.6988500000e+02  4.1134500000e-01  1.4166600000e+06
  9.7005400000e+02  4.1117400000e-01  1.4168200000e+06
  9.7022300000e+02  4.1100400000e-01  1.4169900000e+06
  9.7039100000e+02  4.1083300000e-01  1.4171500000e+06
  9.7056000000e+02  4.1066200000e-01  1.4173100000e+06
  9.7072900000e+02  4.1049100000e-01  1.4174700000e+06
  9.7089800000e+02  4.1032000000e-01  1.4176300000e+06
  9.7106700000e+02  4.1014800000e-01  1.4177900000e+06
  9.7123500000e+02  4.0997600000e-01  1.4179500000e+06
  9.7140400000e+02  4.0980500000e-01  1.4181100000e+06
  9.7157300000e+02  4.0963200000e-01  1.4182800000e+06
  9.7174200000e+02  4.0946000000e-01  1.4184400000e+06
  9.7191000000e+02  4.0928800000e-01  1.4186100000e+06
  9.7207900000e+02  4.0911500000e-01  1.4187600000e+06
  9.7224800000e+02  4.0894200000e-01  1.4189300000e+06
  9.7241700000e+02  4.0876900000e-01  1.4190900000e+06
  9.7258500000e+02  4.0859600000e-01  1.4192600000e+06
  9.7275400000e+02  4.0842200000e-01  1.4194300000e+06
  9.7292300000e+02  4.0824900000e-01  1.4195800000e+06
  9.7309200000e+02  4.0807500000e-01  1.4197400000e+06
  9.7326000000e+02  4.0790100000e-01  1.4199100000e+06
  9.7342900000e+02  4.0772600000e-01  1.4200700000e+06
  9.7359800000e+02  4.0755200000e-01  1.4202300000e+06
  9.7376700000e+02  4.0737700000e-01  1.4203900000e+06
  9.7393600000e+02  4.0720200000e-01  1.4205600000e+06
  9.7410400000e+02  4.0702700000e-01  1.4207300000e+06
  9.7427300000e+02  4.0685100000e-01  1.4208900000e+06
  9.7444200000e+02  4.0667500000e-01  1.4210500000e+06
  9.7461100000e+02  4.0649900000e-01  1.4212200000e+06
  9.7477900000e+02  4.0632300000e-01  1.4213800000e+06
  9.7494800000e+02  4.0614700000e-01  1.4215400000e+06
  9.7511700000e+02  4.0597000000e-01  1.4217100000e+06
  9.7528600000e+02  4.0579300000e-01  1.4218700000e+06
  9.7545400000e+02  4.0561600000e-01  1.4220400000e+06
  9.7562300000e+02  4.0543900000e-01  1.4222000000e+06
  9.7579200000e+02  4.0526100000e-01  1.4223700000e+06
  9.7596100000e+02  4.0508400000e-01  1.4225300000e+06
  9.7613000000e+02  4.0490500000e-01  1.4227000000e+06
  9.7629800000e+02  4.0472700000e-01  1.4228600000e+06
  9.7646700000e+02  4.0454900000e-01  1.4230200000e+06
  9.7663600000e+02  4.0437000000e-01  1.4231900000e+06
  9.7680500000e+02  4.0419100000e-01  1.4233600000e+06
  9.7697300000e+02  4.0401100000e-01  1.4235300000e+06
  9.7714200000e+02  4.0383200000e-01  1.4236900000e+06
  9.7731100000e+02  4.0365200000e-01  1.4238600000e+06
  9.7748000000e+02  4.0347200000e-01  1.4240200000e+06
  9.7764800000e+02  4.0329100000e-01  1.4241900000e+06
  9.7781700000e+02  4.0311100000e-01  1.4243600000e+06
  9.7798600000e+02  4.0293000000e-01  1.4245200000e+06
  9.7815500000e+02  4.0274800000e-01  1.4246900000e+06
  9.7832400000e+02  4.0256700000e-01  1.4248600000e+06
  9.7849200000e+02  4.0238500000e-01  1.4250200000e+06
  9.7866100000e+02  4.0220300000e-01  1.4251900000e+06
  9.7883000000e+02  4.0202100000e-01  1.4253600000e+06
  9.7899900000e+02  4.0183900000e-01  1.4255300000e+06
  9.7916700000e+02  4.0165600000e-01  1.4256900000e+06
  9.7933600000e+02  4.0147300000e-01  1.4258600000e+06
  9.7950500000e+02  4.0128900000e-01  1.4260300000e+06
  9.7967400000e+02  4.0110600000e-01  1.4262000000e+06
  9.7984200000e+02  4.0092200000e-01  1.4263600000e+06
  9.8001100000e+02  4.0073800000e-01  1.4265400000e+06
  9.8018000000e+02  4.0055300000e-01  1.4267000000e+06
  9.8034900000e+02  4.0036800000e-01  1.4268700000e+06
  9.8051800000e+02  4.0018300000e-01  1.4270400000e+06
  9.8068600000e+02  3.9999800000e-01  1.4272000000e+06
  9.8085500000e+02  3.9981200000e-01  1.4273800000e+06
  9.8102400000e+02  3.9962700000e-01  1.4275500000e+06
  9.8119300000e+02  3.9944000000e-01  1.4277200000e+06
  9.8136100000e+02  3.9925400000e-01  1.4278900000e+06
  9.8153000000e+02  3.9906700000e-01  1.4280600000e+06
  9.8169900000e+02  3.9888000000e-01  1.4282200000e+06
  9.8186800000e+02  3.9869300000e-01  1.4283900000e+06
  9.8203600000e+02  3.9850600000e-01  1.4285700000e+06
  9.8220500000e+02  3.9831800000e-01  1.4287400000e+06
  9.8237400000e+02  3.9813000000e-01  1.4289100000e+06
  9.8254300000e+02  3.9794100000e-01  1.4290800000e+06
  9.8271200000e+02  3.9775300000e-01  1.4292500000e+06
  9.8288000000e+02  3.9756400000e-01  1.4294200000e+06
  9.8304900000e+02  3.9737500000e-01  1.4296000000e+06
  9.8321800000e+02  3.9718500000e-01  1.4297600000e+06
  9.8338700000e+02  3.9699500000e-01  1.4299400000e+06
  9.8355500000e+02  3.9680500000e-01  1.4301100000e+06
  9.8372400000e+02  3.9661500000e-01  1.4302800000e+06
  9.8389300000e+02  3.9642400000e-01  1.4304500000e+06
  9.8406200000e+02  3.9623300000e-01  1.4306200000e+06
  9.8423000000e+02  3.9604200000e-01  1.4307900000e+06
  9.8439900000e+02  3.9585000000e-01  1.4309700000e+06
  9.8456800000e+02  3.9565900000e-01  1.4311400000e+06
  9.8473700000e+02  3.9546700000e-01  1.4313100000e+06
  9.8490500000e+02  3.9527400000e-01  1.4314800000e+06
  9.8507400000e+02  3.9508200000e-01  1.4316600000e+06
  9.8524300000e+02  3.9488900000e-01  1.4318400000e+06
  9.8541200000e+02  3.9469500000e-01  1.4320000000e+06
  9.8558100000e+02  3.9450200000e-01  1.4321700000e+06
  9.8574900000e+02  3.9430800000e-01  1.4323500000e+06
  9.8591800000e+02  3.9411400000e-01  1.4325200000e+06
  9.8608700000e+02  3.9391900000e-01  1.4327000000e+06
  9.8625600000e+02  3.9372500000e-01  1.4328700000e+06
  9.8642400000e+02  3.9353000000e-01  1.4330500000e+06
  9.8659300000e+02  3.9333400000e-01  1.4332200000e+06
  9.8676900000e+02  3.9313500000e-01  1.4333900000e+06
  9.8697100000e+02  3.9290000000e-01  1.4336100000e+06
  9.8717400000e+02  3.9266400000e-01  1.4338200000e+06
  9.8737600000e+02  3.9242800000e-01  1.4340300000e+06
  9.8757900000e+02  3.9219200000e-01  1.4342400000e+06
  9.8778100000e+02  3.9195500000e-01  1.4344500000e+06
  9.8798400000e+02  3.9171800000e-01  1.4346600000e+06
  9.8818600000e+02  3.9148000000e-01  1.4348700000e+06
  9.8838900000e+02  3.9124200000e-01  1.4350800000e+06
  9.8859100000e+02  3.9100300000e-01  1.4352900000e+06
  9.8879400000e+02  3.9076400000e-01  1.4355100000e+06
  9.8899600000e+02  3.9052500000e-01  1.4357200000e+06
  9.8919900000e+02  3.9028500000e-01  1.4359300000e+06
  9.8940100000e+02  3.9004500000e-01  1.4361400000e+06
  9.8960400000e+02  3.8980500000e-01  1.4363600000e+06
  9.8980700000e+02  3.8956300000e-01  1.4365600000e+06
  9.9000900000e+02  3.8932200000e-01  1.4367700000e+06
  9.9021200000e+02  3.8908000000e-01  1.4369900000e+06
  9.9041400000e+02  3.8883800000e-01  1.4372000000e+06
  9.9061700000e+02  3.8859500000e-01  1.4374200000e+06
  9.9081900000e+02  3.8835200000e-01  1.4376300000e+06
  9.9102200000e+02  3.8810800000e-01  1.4378500000e+06
  9.9122400000e+02  3.8786400000e-01  1.4380600000e+06
  9.9142700000e+02  3.8762000000e-01  1.4382800000e+06
  9.9162900000e+02  3.8737500000e-01  1.4384900000e+06
  9.9183200000e+02  3.8713000000e-01  1.4387000000e+06
  9.9203400000e+02  3.8688400000e-01  1.4389200000e+06
  9.9223700000e+02  3.8663800000e-01  1.4391400000e+06
  9.9243900000e+02  3.8639200000e-01  1.4393500000e+06
  9.9264200000e+02  3.8614500000e-01  1.4395700000e+06
  9.9284400000e+02  3.8589700000e-01  1.4397800000e+06
  9.9304700000e+02  3.8565000000e-01  1.4400000000e+06
  9.9324900000e+02  3.8540200000e-01  1.4402200000e+06
  9.9345200000e+02  3.8515300000e-01  1.4404300000e+06
  9.9365400000e+02  3.8490400000e-01  1.4406500000e+06
  9.9385700000e+02  3.8465500000e-01  1.4408700000e+06
  9.9405900000e+02  3.8440500000e-01  1.4410900000e+06
  9.9426200000e+02  3.8415500000e-01  1.4413000000e+06
  9.9446400000e+02  3.8390500000e-01  1.4415200000e+06
  9.9466700000e+02  3.8365400000e-01  1.4417400000e+06
  9.9487000000e+02  3.8340200000e-01  1.4419600000e+06
  9.9507200000e+02  3.8315100000e-01  1.4421700000e+06
  9.9527500000e+02  3.8289900000e-01  1.4423900000e+06
  9.9547700000e+02  3.8264600000e-01  1.4426000000e+06
  9.9568000000e+02  3.8239300000e-01  1.4428200000e+06
  9.9588200000e+02  3.8214000000e-01  1.4430500000e+06
  9.9608500000e+02  3.8188600000e-01  1.4432700000e+06
  9.9628700000e+02  3.8163200000e-01  1.4434900000e+06
  9.9649000000e+02  3.8137600000e-01  1.4437100000e+06
  9.9669200000e+02  3.8111900000e-01  1.4439200000e+06
  9.9689500000e+02  3.8086200000e-01  1.4441500000e+06
  9.9709700000e+02  3.8060400000e-01  1.4443700000e+06
  9.9730000000e+02  3.8034600000e-01  1.4445900000e+06
  9.9750200000e+02  3.8008800000e-01  1.4448200000e+06
  9.9770500000e+02  3.7982900000e-01  1.4450400000e+06
  9.9790700000e+02  3.7957000000e-01  1.4452600000e+06
  9.9811000000e+02  3.7931100000e-01  1.4454800000e+06
  9.9831200000e+02  3.7905100000e-01  1.4457000000e+06
  9.9851500000e+02  3.7879200000e-01  1.4459200000e+06
  9.9871700000e+02  3.7853200000e-01  1.4461500000e+06
  9.9892000000e+02  3.7827100000e-01  1.4463700000e+06
  9.9912200000e+02  3.7801000000e-01  1.4466000000e+06
  9.9932500000e+02  3.7774900000e-01  1.4468200000e+06
  9.9952800000e+02  3.7748800000e-01  1.4470400000e+06
  9.9973000000e+02  3.7722600000e-01  1.4472600000e+06
  9.9993300000e+02  3.7696400000e-01  1.4474800000e+06
  1.0001400000e+03  3.7670100000e-01  1.4477100000e+06
  1.0003400000e+03  3.7643800000e-01  1.4479300000e+06
  1.0005400000e+03  3.7617500000e-01  1.4481600000e+06
  1.0007400000e+03  3.7591100000e-01  1.4483900000e+06
  1.0009500000e+03  3.7564800000e-01  1.4486100000e+06
  1.0011500000e+03  3.7538300000e-01  1.4488300000e+06
  1.0013500000e+03  3.7511900000e-01  1.4490600000e+06
  1.0015500000e+03  3.7485400000e-01  1.4492800000e+06
  1.0017600000e+03  3.7458900000e-01  1.4495000000e+06
  1.0019600000e+03  3.7432400000e-01  1.4497300000e+06
  1.0021600000e+03  3.7405800000e-01  1.4499500000e+06
  1.0023600000e+03  3.7379200000e-01  1.4501700000e+06
  1.0025700000e+03  3.7352600000e-01  1.4504000000e+06
  1.0027700000e+03  3.7326000000e-01  1.4506300000e+06
  1.0029700000e+03  3.7299300000e-01  1.4508600000e+06
  1.0031700000e+03  3.7272600000e-01  1.4510800000e+06
  1.0033800000e+03  3.7245900000e-01  1.4513000000e+06
  1.0035800000e+03  3.7219200000e-01  1.4515300000e+06
  1.0037800000e+03  3.7192500000e-01  1.4517600000e+06
  1.0039800000e+03  3.7165700000e-01  1.4519900000e+06
  1.0041900000e+03  3.7138900000e-01  1.4522000000e+06
  1.0043900000e+03  3.7112100000e-01  1.4524300000e+06
  1.0045900000e+03  3.7085200000e-01  1.4526500000e+06
  1.0047900000e+03  3.7058400000e-01  1.4528800000e+06
  1.0050000000e+03  3.7031500000e-01  1.4531200000e+06
  1.0052000000e+03  3.7004600000e-01  1.4533400000e+06
  1.0054000000e+03  3.6977700000e-01  1.4535600000e+06
  1.0056000000e+03  3.6950800000e-01  1.4537900000e+06
  1.0058100000e+03  3.6923800000e-01  1.4540200000e+06
  1.0060100000e+03  3.6896800000e-01  1.4542400000e+06
  1.0062100000e+03  3.6869800000e-01  1.4544600000e+06
  1.0064100000e+03  3.6842800000e-01  1.4546900000e+06
  1.0066200000e+03  3.6815800000e-01  1.4549200000e+06
  1.0068200000e+03  3.6788700000e-01  1.4551400000e+06
  1.0070200000e+03  3.6761700000e-01  1.4553700000e+06
  1.0072200000e+03  3.6734600000e-01  1.4556000000e+06
  1.0074300000e+03  3.6707500000e-01  1.4558200000e+06
  1.0076300000e+03  3.6680400000e-01  1.4560500000e+06
  1.0078300000e+03  3.6653200000e-01  1.4562800000e+06
  1.0080300000e+03  3.6626100000e-01  1.4565100000e+06
  1.0082400000e+03  3.6598900000e-01  1.4567300000e+06
  1.0084400000e+03  3.6571700000e-01  1.4569500000e+06
  1.0086400000e+03  3.6544500000e-01  1.4571800000e+06
  1.0088400000e+03  3.6517300000e-01  1.4574100000e+06
  1.0090500000e+03  3.6490000000e-01  1.4576400000e+06
  1.0092500000e+03  3.6462800000e-01  1.4578600000e+06
  1.0094500000e+03  3.6435500000e-01  1.4580900000e+06
  1.0096500000e+03  3.6408200000e-01  1.4583100000e+06
  1.0098600000e+03  3.6380900000e-01  1.4585400000e+06
  1.0100600000e+03  3.6353600000e-01  1.4587700000e+06
  1.0102600000e+03  3.6326200000e-01  1.4589900000e+06
  1.0104600000e+03  3.6298900000e-01  1.4592200000e+06
  1.0106700000e+03  3.6271500000e-01  1.4594400000e+06
  1.0108700000e+03  3.6244200000e-01  1.4596700000e+06
  1.0110700000e+03  3.6216800000e-01  1.4599000000e+06
  1.0112700000e+03  3.6189400000e-01  1.4601300000e+06
  1.0114800000e+03  3.6162000000e-01  1.4603500000e+06
